"","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","Number_of_ Contrasts","Number_of_Coefficients","tau2_ResidualHeterogeneity","SE_tau2_ResidualHeterogeneity","QE_CochransQ_Teststat","QEp_CochransQ_pval","I2_PercentVar_TrueHeterogeneity","H2_Ratio_EffectHetero_overSamplVar","PubBias_Egger_Zstat","PubBias_Egger_pval","PubBias_Egger_DF","Leave1Out_Min_Log2FC","Leave1Out_Max_Log2FC","Leave1Out_Min_Pval","Leave1Out_Max_Pval","FDR","QEp_FDR","Egger_FDR","DB.Class.Key","Mouse_Common.Organism.Name","Mouse_NCBI.Taxon.ID","Mouse_Symbol","Mouse_EntrezGene.ID","Mouse_Mouse.MGI.ID","Mouse_HGNC.ID","Mouse_OMIM.Gene.ID","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Mouse_Synonyms","Mouse_ENSEMBLGene.ID","Ensembl_Entrez","Rat_Common.Organism.Name","Rat_NCBI.Taxon.ID","Rat_Symbol","Rat_EntrezGene.ID","Rat_Mouse.MGI.ID","Rat_HGNC.ID","Rat_OMIM.Gene.ID","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name","Rat_Synonyms","Rat_Ensembl","Rat_DBSymbol","Rat_DBName","MouseRat_GeneSymbol"
"Cnot9_Cnot9",0.0363787948567008,0.0490719557518144,0.458489893808308,-0.0598004710677987,0.1325580607812,9,10,1,0.0152284243218342,0.0111671444437825,24.7513104073973,0.00325895177991859,67.7232569413837,3.09820603083758,-0.12395383404956,0.901351828164731,NA,0.0121210891145872,0.0548448430098352,0.259204259977776,0.790024491593831,0.899730332407044,0.125376403762045,1,"51433192","mouse, laboratory","10090","Cnot9","58184","MGI:1928902","","","Chr1  cM","Chr1:74545217-74570001(+)","CCR4-NOT transcription complex, subunit 9","Rqcd1","ENSMUSG00000026174","ENSMUSG00000026174_58184","rat","10116","Cnot9","301513","","","","Chr9 q33","","CCR4-NOT transcription complex subunit 9","Rqcd1","ENSRNOG00000016034","Cnot9","CCR4-NOT transcription complex subunit 9","Cnot9_Cnot9"
"Memo1_Memo1",0.0413857506133498,0.0465248216768786,0.373712234553267,-0.0498012242604806,0.13257272548718,9,10,1,0,0.00840941078330353,6.3006426173965,0.709492296448197,0,1,-1.29896778026232,0.193954986667013,NA,0.0211614411705734,0.0609065857979755,0.22123304659919,0.682680876291409,0.86818590220947,1,0.957483900658655,"51429634","mouse, laboratory","10090","Memo1","76890","MGI:1924140","","","Chr17  cM","Chr17:74506031-74602516(-)","mediator of cell motility 1","0610016J10Rik|D930048L02Rik","ENSMUSG00000058704","ENSMUSG00000058704_76890","rat","10116","Memo1","298787","","","","Chr6 q13","","mediator of cell motility 1","RGD1309929","ENSRNOG00000006340","Memo1","mediator of cell motility 1","Memo1_Memo1"
"Cerk_Cerk",0.0458605781737771,0.0442420207556036,0.299929695902999,-0.0408521891104795,0.132573345458034,9,10,1,0,0.00782944189028403,8.01543901803364,0.532591085801923,0,1,1.61087316192929,0.107207370671321,NA,0.0227573577560732,0.0651366329766545,0.171734441086311,0.623921385157808,0.83340101826688,1,0.848179627043544,"51433897","mouse, laboratory","10090","Cerk","223753","MGI:2386052","","","Chr15  cM","Chr15:86023329-86070342(-)","ceramide kinase","D330016D08Rik|mKIAA1646","ENSMUSG00000035891","ENSMUSG00000035891_223753","rat","10116","Cerk","300129","","","","Chr7 q34","","ceramide kinase","","ENSRNOG00000017022","Cerk","ceramide kinase","Cerk_Cerk"
"Slc25a25_Slc25a25",0.0507710911713758,0.0417369242969314,0.223811634844071,-0.0310317772760846,0.132573959618836,9,10,1,0.00638838049821242,0.00796176103513496,14.0531374128863,0.120447542651493,38.3114072052298,1.62104524466439,2.9196843961808,0.00350386034294045,NA,0.033303541481738,0.0763650360691755,0.0375117246581428,0.44075640431113,0.794269462893088,0.919094803279192,0.270341276265375,"51435524","mouse, laboratory","10090","Slc25a25","227731","MGI:1915913","","","Chr2  cM","Chr2:32304499-32341457(-)","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25","mKIAA1896","ENSMUSG00000026819","ENSMUSG00000026819_227731","rat","10116","Slc25a25","246771","","","","Chr3 p11","","solute carrier family 25 member 25","Pcscl|SCaMC-2","ENSRNOG00000014338","Slc25a25","solute carrier family 25 member 25","Slc25a25_Slc25a25"
"Trak2_Trak2",0.0646342375762442,0.0346751924379,0.062323004883909,-0.00332789075903552,0.132596365911524,9,10,1,0,0.0046764789174329,7.06741915341553,0.630100118103757,0,1,-0.392126864638554,0.69496447872655,NA,0.0510218395064655,0.0740883549862368,0.0355963299112674,0.260528144673699,0.602845314898767,1,1,"51429869","mouse, laboratory","10090","Trak2","70827","MGI:1918077","","","Chr1  cM","Chr1:58939608-59012589(-)","trafficking protein, kinesin binding 2","GRIF-1|GRIF1|mKIAA0549|OIP98","ENSMUSG00000026028","ENSMUSG00000026028_70827","rat","10116","Trak2","171086","","","","Chr9 q31","","trafficking kinesin protein 2","GRIF-1","ENSRNOG00000010881","Trak2","trafficking kinesin protein 2","Trak2_Trak2"
"Chmp1b_NA",0.0559426706484274,0.0391264310265165,0.1527766335516,-0.0207437250071355,0.13262906630399,9,10,1,0,0.00661654080963818,3.129546771812,0.958936431435298,0,1,-1.00500561334493,0.31489414692054,NA,0.0320878147230859,0.0724531732246315,0.0839930088077947,0.482801234107726,0.732725993816082,1,0.983659155109681,"51428533","mouse, laboratory","10090","Chmp1b","67064","MGI:1914314","","","Chr18  cM","Chr18:67338437-67340960(+)","charged multivesicular body protein 1B","2810405I11Rik|chromatin modifying protein 1B","ENSMUSG00000109901","ENSMUSG00000109901_67064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chmp1b_NA"
"Slc31a2_Slc31a2",0.0255164480102305,0.0546541671881717,0.640592144229045,-0.0816037512836168,0.132636647304078,9,10,1,0.00250611748280227,0.0123445214889901,11.1357312546233,0.266519911390926,8.14270081535673,1.0886451146249,1.03875670708865,0.298917900555267,NA,0.00133605611931883,0.0596609868463197,0.290655010108695,0.979334920233027,0.947587564477031,1,0.982125350943932,"51433277","mouse, laboratory","10090","Slc31a2","20530","MGI:1333844","","","Chr4  cM","Chr4:62198630-62216649(+)","solute carrier family 31, member 2","Ctr2","ENSMUSG00000066152","ENSMUSG00000066152_20530","rat","10116","Slc31a2","298091","","","","Chr5 q24","","solute carrier family 31 member 2","","ENSRNOG00000013631","Slc31a2","solute carrier family 31 member 2","Slc31a2_Slc31a2"
"Srsf3_Srsf3",0.0593546874768426,0.0374059537059179,0.112564489418506,-0.013959634594129,0.132669009547814,9,10,1,0.00517947138232362,0.00620533282988662,14.5376473421941,0.104444283413231,40.4574727880318,1.67947187804114,1.05831426166166,0.28991219312069,NA,0.0432622257993205,0.0844797880906814,0.0049912750922845,0.231002401984009,0.692179103178825,0.882494815985283,0.979241699821912,"51433453","mouse, laboratory","10090","Srsf3","20383","MGI:98285","","","Chr17  cM","Chr17:29251634-29262346(+)","serine and arginine-rich splicing factor 3","X16","ENSMUSG00000071172","ENSMUSG00000071172_20383","rat","10116","Srsf3","361814","","","","Chr20 p12","","serine and arginine rich splicing factor 3","Sfrs3","ENSRNOG00000000520","Srsf3","serine and arginine rich splicing factor 3","Srsf3_Srsf3"
"Tor3a_Tor3a",0.0236146596486707,0.0556464510909335,0.671296320938718,-0.0854503803570286,0.13267969965437,9,10,1,0,0.0112424869667625,6.89069225340189,0.648498873731133,0,1,-0.890626110581358,0.373129786664515,NA,0.00646888101172709,0.0489443092573896,0.396865749458062,0.911036558998423,0.950858401328925,1,0.994170054064176,"51445032","mouse, laboratory","10090","Tor3a","30935","MGI:1353652","","","Chr1  cM","Chr1:156481187-156501909(-)","torsin family 3, member A","Adir","ENSMUSG00000060519","ENSMUSG00000060519_30935","rat","10116","Tor3a","304884","","","","Chr13 q22","","torsin family 3, member A","","ENSRNOG00000004307","Tor3a","torsin family 3, member A","Tor3a_Tor3a"
"Loxl3_Loxl3",0.00641651988821463,0.0644302213762615,0.920670891186772,-0.119864393525201,0.13269743330163,9,10,1,0,0.015008163667052,9.6998456573222,0.375326381048672,0,1,0.182242539457182,0.855392390273558,NA,-0.0267366791112953,0.0327868851569952,0.625950351930822,0.970958870592602,0.997904850660798,1,1,"51430024","mouse, laboratory","10090","Loxl3","16950","MGI:1337004","","","Chr6  cM","Chr6:83011186-83029547(+)","lysyl oxidase-like 3","Lor2","ENSMUSG00000000693","ENSMUSG00000000693_16950","rat","10116","Loxl3","312478","","","","Chr4 q34","","lysyl oxidase-like 3","","ENSRNOG00000061373","Loxl3","lysyl oxidase-like 3","Loxl3_Loxl3"
"Mtr_Mtr",0.0213108764140245,0.0568418583465474,0.707723537896911,-0.0900971187595359,0.132718871587585,9,10,1,0.00461962891330036,0.0115359098917142,16.6890403374068,0.0538141754448625,15.1264508416312,1.17822338044809,2.47612608934499,0.0132816663068149,NA,-0.0215845105658039,0.0492539052813945,0.361675694781268,0.799435825742355,0.959225241582252,0.675379860538679,0.527940821213841,"51426414","mouse, laboratory","10090","Mtr","238505","MGI:894292","","","Chr13  cM","Chr13:12197598-12272999(-)","5-methyltetrahydrofolate-homocysteine methyltransferase","MS","ENSMUSG00000021311","ENSMUSG00000021311_238505","rat","10116","Mtr","81522","","","","Chr17 q12.1","","5-methyltetrahydrofolate-homocysteine methyltransferase","methioninesynthase","ENSRNOG00000017593","Mtr","5-methyltetrahydrofolate-homocysteine methyltransferase","Mtr_Mtr"
"Cln5_Cln5",0.0440373424516615,0.0452589099528059,0.330548656259789,-0.0446684910353795,0.132743175938703,8,9,1,0.00583913651649676,0.00860737413394558,12.8299401612948,0.117836328439594,33.6494847196301,1.5071473006267,-1.8402100694587,0.0657374022194826,NA,0.0221299994719042,0.0732826349940931,0.0537583941548262,0.670045081993972,0.851645342651817,0.914616559319151,0.756626670025659,"51439883","mouse, laboratory","10090","Cln5","211286","MGI:2442253","","","Chr14  cM","Chr14:103307679-103315064(+)","ceroid-lipofuscinosis, neuronal 5","A730075N08Rik","ENSMUSG00000022125","ENSMUSG00000022125_211286","rat","10116","Cln5","306128","","","","Chr15 q21","","CLN5 lysosomal BMP synthase","","ENSRNOG00000062279","Cln5","CLN5 lysosomal BMP synthase","Cln5_Cln5"
"Map2k3_Map2k3",0.0459637131113076,0.0442884187973867,0.299350643216842,-0.040839992663797,0.132767418886412,8,9,1,0,0.00801946043732802,3.73185802166203,0.880469724126837,0,1,0.777943270575793,0.436602457526547,NA,0.0354216900778631,0.0728693463535312,0.146343490203767,0.455493258289926,0.83340101826688,1,1,"51442815","mouse, laboratory","10090","Map2k3","26397","MGI:1346868","","","Chr11  cM","Chr11:60822880-60843637(+)","mitogen-activated protein kinase kinase 3","MKK3|Prkmk3","ENSMUSG00000018932","ENSMUSG00000018932_26397","rat","10116","Map2k3","303200","","","","Chr10 q22","","mitogen activated protein kinase kinase 3","Mek3|Mkk3","ENSRNOG00000065992","Map2k3","mitogen activated protein kinase kinase 3","Map2k3_Map2k3"
"Pros1_Pros1",0.0509944510857885,0.041734816647915,0.221757420234798,-0.0308042864455076,0.132793188617085,9,10,1,0,0.00734786802909428,3.26224172275067,0.952984298449152,0,1,0.475160891539721,0.634672299846365,NA,0.0370978989696054,0.0716152211519624,0.12595651700244,0.40495408787063,0.794269462893088,1,1,"51438069","mouse, laboratory","10090","Pros1","19128","MGI:1095733","","","Chr16  cM","Chr16:62674670-62749709(+)","protein S (alpha)","protein S","ENSMUSG00000022912","ENSMUSG00000022912_19128","rat","10116","Pros1","81750","","","","Chr11","","protein S","Pros","ENSRNOG00000048723","Pros1","protein S","Pros1_Pros1"
"Lmo2_Lmo2",0.038996082528217,0.0478941976254006,0.415522889172411,-0.054874819886012,0.132866984942446,9,10,1,0.00659921823862756,0.0100565495555456,10.6198943604403,0.302665233372939,30.7319851296366,1.44366776191222,0.574484475430734,0.565640003037324,NA,0.0271643446239095,0.0889709086051697,0.0489851926356009,0.601533093395754,0.881607497598453,1,1,"51436158","mouse, laboratory","10090","Lmo2","16909","MGI:102811","","","Chr2  cM","Chr2:103788331-103812223(+)","LIM domain only 2","Rbtn-2|Rbtn2|Rhom-2","ENSMUSG00000032698","ENSMUSG00000032698_16909","rat","10116","Lmo2","362176","","","","Chr3 q32","","LIM domain only 2","","ENSRNOG00000009401","Lmo2","LIM domain only 2","Lmo2_Lmo2"
"Gys1_Gys1",0.051782619537973,0.0413753698277151,0.210740268379845,-0.0293116151713738,0.13287685424732,9,10,1,0,0.00617439271631045,8.90568492027921,0.446025538813242,0,1,2.424438690888,0.015332071910559,NA,0.0388272344971698,0.0745709833726164,0.0955541823180908,0.358441433986987,0.784904892878731,1,0.542245308442104,"51438703","mouse, laboratory","10090","Gys1","14936","MGI:101805","","","Chr7  cM","Chr7:45084268-45106043(+)","glycogen synthase 1, muscle","Gys3|MGS","ENSMUSG00000003865","ENSMUSG00000003865_14936","rat","10116","Gys1","690987","","","","Chr1 q22","","glycogen synthase 1","","ENSRNOG00000020812","Gys1","glycogen synthase 1","Gys1_Gys1"
"Rab43_NA",0.0417932095402522,0.0464728901638297,0.368491289897624,-0.0492919814383398,0.132878400518844,8,9,1,0.00185873939133999,0.00823868470874682,5.33243940343364,0.721525095839446,9.31183737492829,1.10267974458172,0.350414178623554,0.726027887125354,NA,0.0142198320887777,0.0853865433003401,0.0831872857495959,0.791910878507094,0.867683197114745,1,1,"51438042","mouse, laboratory","10090","Rab43","69834","MGI:1917084","","","Chr6  cM","Chr6:87765835-87789146(-)","RAB43, member RAS oncogene family","1810048P08Rik|2500004H21Rik","ENSMUSG00000030055","ENSMUSG00000030055_69834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab43_NA"
"Esr2_Esr2",-0.262532903240416,0.201757510058653,0.193179775993064,-0.657970356565854,0.132904550085022,7,8,1,0.0844928411996779,0.154660266210197,13.1479890135503,0.0685837152033739,28.6554914749586,1.40164957426122,-0.0212173076765216,0.98307230786085,NA,-0.447205895190829,-0.188514186736155,0.0313674774515265,0.378184025855477,0.768638065865516,0.750064659145187,1,"51428011","mouse, laboratory","10090","Esr2","13983","MGI:109392","","","Chr12  cM","Chr12:76167193-76224033(-)","estrogen receptor 2 (beta)","ERbeta|Estrb|oestrogen receptor beta","ENSMUSG00000021055","ENSMUSG00000021055_13983","rat","10116","Esr2","25149","","","","Chr6 q24","","estrogen receptor 2","ER-beta|ERbeta","ENSRNOG00000005343","Esr2","estrogen receptor 2","Esr2_Esr2"
"Spast_Spast",0.0486486654622562,0.043024587435377,0.258173900547959,-0.0356779763607772,0.13297530728529,9,10,1,0.00578143654852814,0.00787949809530118,13.7043851923902,0.133236220348219,35.3755758159146,1.54740256895977,0.976728585631139,0.328703539329058,NA,0.0329912126796567,0.0801527828177513,0.029663371660816,0.436639308776676,0.811319603984654,0.954524992546794,0.986708716877254,"51435863","mouse, laboratory","10090","Spast","50850","MGI:1858896","","","Chr17  cM","Chr17:74645982-74698110(+)","spastin","mKIAA1083|Spg4","ENSMUSG00000024068","ENSMUSG00000024068_50850","rat","10116","Spast","362700","","","","Chr6 q13","","spastin","Spg4","ENSRNOG00000027136","Spast","spastin","Spast_Spast"
"Il15ra_Il15ra",0.00223741656414757,0.0667122527902324,0.973245311867367,-0.12851619623224,0.132991029360535,9,10,1,0,0.0169037745967806,3.41653084924838,0.94547247986631,0,1,-0.907803915861117,0.363981829133255,NA,-0.01734979915501,0.0221504313996932,0.80106849061891,0.999468273382584,1,1,0.992492820951944,"51438464","mouse, laboratory","10090","Il15ra","16169","MGI:104644","","","Chr2  cM","Chr2:11710101-11739128(+)","interleukin 15 receptor, alpha chain","","ENSMUSG00000023206","ENSMUSG00000023206_16169","rat","10116","Il15ra","690369","","","","Chr17 q12.2","","interleukin 15 receptor subunit alpha","","ENSRNOG00000018706","Il15ra","interleukin 15 receptor subunit alpha","Il15ra_Il15ra"
"Ifrd1_Ifrd1",0.0367797900580638,0.0490887330959229,0.453705840821514,-0.0594323588566445,0.132991938972772,9,10,1,0.00234865566108965,0.00889298775189286,7.9798578304419,0.536177338042966,9.545142712099,1.10552382700377,-1.26165135864673,0.207074266878879,NA,-0.00718634677831984,0.0501213068234149,0.359149069284438,0.887124081478691,0.898255412271188,1,0.963768026821326,"51431304","mouse, laboratory","10090","Ifrd1","15982","MGI:1316717","","","Chr12  cM","Chr12:40253128-40273184(-)","interferon-related developmental regulator 1","PC4|Tis7","ENSMUSG00000001627","ENSMUSG00000001627_15982","rat","10116","Ifrd1","29596","","","","Chr6 q21","","interferon-related developmental regulator 1","Pc4","ENSRNOG00000050997","Ifrd1","interferon-related developmental regulator 1","Ifrd1_Ifrd1"
"Timm8a1_Timm8a1",0.035025985256192,0.0499845836823456,0.48346793461925,-0.0629419985434338,0.132993969055818,9,10,1,3.71261645486937e-06,0.0112784835496427,9.75909257280427,0.370337880297212,0.0146368059045432,1.00014638948579,-0.32474527443008,0.745373866086273,NA,0.000665999331883282,0.0509997007793516,0.317304767254385,0.989969974442028,0.905565224374726,1,1,"51431170","mouse, laboratory","10090","Timm8a1","30058","MGI:1353433","","","ChrX  cM","ChrX:133438005-133442419(-)","translocase of inner mitochondrial membrane 8A1","DXHXS1274E|Fci-12|Tim8a","ENSMUSG00000048007","ENSMUSG00000048007_30058","rat","10116","Timm8a1","84383","","","","ChrX q32","","translocase of inner mitochondrial membrane 8A1","Timm8a","ENSRNOG00000064119","Timm8a1","translocase of inner mitochondrial membrane 8A1","Timm8a1_Timm8a1"
"Spock3_Spock3",0.00847072758366856,0.0635414145813701,0.893947950431447,-0.116068156522545,0.133009611689882,9,10,1,0.0188382896636297,0.0181109706060803,19.8459417347589,0.0188873231180535,55.8721637476327,2.26614328942166,0.223889415394782,0.82284335197711,NA,-0.0214127113420693,0.0627839294701459,0.142988893030926,0.99897645204103,0.993898783613748,0.399805270020685,1,"51431417","mouse, laboratory","10090","Spock3","72902","MGI:1920152","","","Chr8  cM","Chr8:63404043-63810137(+)","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3","2900045C01Rik|testican 3","ENSMUSG00000054162","ENSMUSG00000054162_72902","rat","10116","Spock3","306404","","","","Chr16 p13","","SPARC/osteonectin, cwcv and kazal like domains proteoglycan 3","","ENSRNOG00000029903","Spock3","SPARC/osteonectin, cwcv and kazal like domains proteoglycan 3","Spock3_Spock3"
"Arap2_Arap2",0.0531479626832636,0.040791006561406,0.192597518187614,-0.0268009410702291,0.133096866436756,9,10,1,0.000839384509993833,0.00676082325471481,7.31767057736746,0.604082435599396,4.7614830876767,1.04999535106222,0.36954726274504,0.711719851649637,NA,0.035341284324107,0.081981286023408,0.0521331114627988,0.492479330810981,0.768036583604015,1,1,"51439385","mouse, laboratory","10090","Arap2","212285","MGI:2684416","","","Chr5  cM","Chr5:62759788-62923502(-)","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2","Centd1|mKIAA0580","ENSMUSG00000037999","ENSMUSG00000037999_212285","rat","10116","Arap2","305367","","","","Chr14 q11","","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2","Centd1","ENSRNOG00000056826","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2","Arap2_Arap2"
"Adora2b_Adora2b",-0.0372575501290722,0.086958547921106,0.668322187123055,-0.20769317220234,0.133178071944196,9,10,1,0.0315856083523982,0.0322242081106527,17.3053093935592,0.0441440769081775,48.9326758076751,1.95819932964158,0.969726556249243,0.332182809691201,NA,-0.124145199554069,0.00492515849774332,0.056732588892248,0.988083556828794,0.950815295262376,0.617671824371747,0.989493517181562,"51434845","mouse, laboratory","10090","Adora2b","11541","MGI:99403","","","Chr11  cM","Chr11:62139810-62157278(+)","adenosine A2b receptor","A2b|A2BAR|A2BR|A2b, Rs|AA2BR|ARA2B","ENSMUSG00000018500","ENSMUSG00000018500_11541","rat","10116","Adora2b","29316","","","","Chr10 q23","","adenosine A2B receptor","","ENSRNOG00000002922","Adora2b","adenosine A2B receptor","Adora2b_Adora2b"
"Bmpr1a_Bmpr1a",0.0591759267994388,0.0377604718219151,0.117082088933819,-0.0148332380107544,0.133185091609632,9,10,1,0.00258330088423469,0.00598561289236324,11.9193023407406,0.217896988356001,18.8116256720923,1.23170344064428,0.287556197063209,0.773686478847684,NA,0.0413707080843716,0.0787494403241358,0.0242673151089748,0.243412208464748,0.696914845555056,1,1,"51425175","mouse, laboratory","10090","Bmpr1a","12166","MGI:1338938","","","Chr14  cM","Chr14:34133018-34225335(-)","bone morphogenetic protein receptor, type 1A","1110037I22Rik|ALK3|Bmpr|BMPR-IA","ENSMUSG00000021796","ENSMUSG00000021796_12166","rat","10116","Bmpr1a","81507","","","","Chr16 p15","","bone morphogenetic protein receptor type 1A","","ENSRNOG00000052469","Bmpr1a","bone morphogenetic protein receptor type 1A","Bmpr1a_Bmpr1a"
